max_trim,max_sem,desv_sem,prom_bim,max_mes_anterior,prom_mes_anterior,prom_sem,max_bim,mejor_gestion,prom_trim,pc_cant_moras_30_ult_12_meses,desv_trim,nro_gestiones,desv_bim,pc_cant_moras_30_ult_3_meses,dh_cant_entradas,pc_tiem_1er_prod_abierto_total,pc_cant_moras_60_ult_12_meses,gestiones_eficaces,pc_transaccional,dh_max_dia_entradas,pc_cupo_entidad,pc_cuotas_como_ppal,dh_val_entradas,pc_cant_moras_90_ult_12_meses,dh_max_dia_salidas,pc_cant_moras_60_ult_3_meses,pc_cuota_tarjeta_de_credito,cp_inicial_menos_saldo,pc_peor_estado_act_cta_aho,dia_pago,cp_cuotas_falta,pcons_tarjeta_de_credito,pc_cifin,gestiones_prod,pcons_vehiculos_sufi,cluster_recod,dh_avg_dia_retiros_d,dmi_max_egreso_diario,cpc_max_proc_deuda,dh_cant_otros_d,pc_cont_30_lt_12m_tot_sf,pc_cant_mora90_ult_12m_total,dmi_max_ingreso_diario,dh_val_otros_d,pc_ingreso_final,dh_cant_pagos_d,dmi_ingreso_total_mes,dh_val_pagos_d,pc_gasto_familiar,pc_cuotas_pagadas,cpc_avg_proc_deuda,cpc_sum_proc_deuda,dc_porc_prod_sin_mora,pc_ingreso_rutina_con_techo,pc_saldo_prom3_tdc_entidad,dh_cant_salidas,dh_min_dia_pagos_d,pc_ingreso_por_rutina,dh_min_dia_pago_tarj_d,cp_nro_cuota,dmi_egreso_total_mes,cp_valor_inicial,dh_max_dia_otros_d,cp_cuota_sobre_saldo,dc_sum_valor_inicial,dh_cant_pago_tarj_d,dh_max_dia_pagos_d,cp_saldo_sobre_inicial,pc_mediana_nom3,cp_esta_cuota_otro,dh_max_dia_retiros_d,dh_avg_dia_entradas,dh_avg_dia_pagos_d,dh_val_salidas,dc_sum_valor_cuota,dh_min_dia_tras_d,cp_porc_valorcuot_ing,pc_ind_ajustado,dh_val_retiros_d,pc_tiem_lt_prod_abie_total,marca_info_cifin_decode,dh_max_dia_pago_tarj_d,dc_valobli_ing,pc_cantidad_tdc_entidad,dh_min_dia_otros_d,dc_cant_obligaciones,cpc_sum_nro_cuota,cpc_avg_nro_cuota,cpc_max_nro_cuota,cp_saldo,cp_cuota_sobre_inicial,cpc_sum_saldo,cp_porc_saldo_ing,gsm_mejor_gestion,dh_min_dia_nomina_c,dh_max_dia_nomina_c,cp_valor_cuota,cpc_nro_cuota_tdc,gsm_prom_dias_gest,pc_cuota_no_rot_ent,dh_val_nomina_c,banca_completa,cpc_saldo_sobre_ing,dh_min_dia_pago_cred_d,cpc_saldo_tdc,pc_cuota_de_consumo,dh_cant_tras_d,dh_max_dia_comisio_d,cpc_avg_saldo,dc_max_saldo_sf,dh_val_pago_tarj_d,pc_productos_no_rotativos_entidad,pc_saldo_no_rot_ent,pc_vi_no_rotativos_entidad,dh_min_dia_entradas,pcons_hipotecario_vivienda,gsm_mejor_gestion_3m,dh_avg_dia_salidas,llave,segmentoestructural,subsegmentoestructural,anhomes_ciclo
0,5,2.041241452,0,0,0,1.166666667,0,0,0,1,0,0,0,1,7,0,0,0,15247193.9,24,0,0,12870000,0,26,0,0,0,0,15,0,0,0,0,0,6,14.18181818,7028000,1.098219571,1,0,0,7000000,132600,15247193.9,5,12870000,3277671,3240028.703,543636.0765,1.098219571,1.098219571,0,15247193.9,0,29,2,15247193.9,2,0,21608609,0,1,0,0,1,24,0,0,0,26,6.208333333,2.34375,21608609,0,0,0,8258805.028,18186088,0,0,2,0,0,1,0,40,40,40,0,0,7687537,0,0,0,0,0,40,0,0,0,0,0.265261275,12,7687537,0,0,15,7687537,0,1207056,0,0,0,12,0,0,6.116477273,55,PYME,Pyme Pequena,201704
13,13,5.205766034,6.5,13,13,2.5,13,0,4.333333333,1,7.505553499,0,9.192388155,1,10,0,0,0,15247193.9,30,0,0,15685000,0,30,0,0,0,0,15,0,0,0,0,0,6,12.64705882,1912064,1.127177571,0,0,0,6135000,0,15247193.9,10,15685000,3600516,3240028.703,543636.0765,1.127177571,1.127177571,0,15247193.9,0,30,1,15247193.9,2,0,7764699,0,0,0,0,1,29,0,0,0,30,5.4375,2.444444444,7764699,0,3,0,8258805.028,4030933,0,0,2,0,0,0,0,41,41,41,0,0,7890243,0,0,0,0,0,41,0,0,0,0,0.272255719,1,7890243,0,2,12,7890243,0,893232,0,0,0,1,0,0,6.025326797,56,PYME,Pyme Pequena,201705
30,30,12.33558538,21.5,30,30,7.166666667,30,0,14.33333333,1,15.0443788,0,12.02081528,1,2,0,0,0,15247193.9,25,0,0,5160000,0,26,0,0,0,0,17,0,0,0,0,0,6,13.76923077,5188624,1.144420714,0,0,0,3160000,0,15247193.9,5,5160000,3016591,3240028.703,543636.0765,1.144420714,1.144420714,0,15247193.9,0,20,2,15247193.9,3,0,12304862,0,0,0,0,1,25,0,0,0,26,6.285714286,2.178571429,12304862,0,20,0,8258805.028,7849021,0,0,3,0,0,0,0,42,42,42,0,0,8010945,0,0,0,0,0,42,0,0,0,0,0.276420586,2,8010945,0,1,12,8010945,0,89140,0,0,0,19,0,0,8.717032967,57,PYME,Pyme Pequena,201706
30,30,12.86338473,25.5,21,21,10.66666667,30,0,21.33333333,3,8.504900548,0,6.363961031,2,6,0,2,0,15550000,14,0,0,7251000,1,14,2,0,0,0,15,0,0,0,0,0,6,9.75,7315525,1.076707286,0,0,1,4330000,0,15550000,9,7251000,7097145,3304375,543636.0765,1.076707286,1.076707286,0,15550000,0,19,3,15550000,7,0,7941029,0,0,0,0,1,14,0,0,0,14,2.535714286,2.232142857,7941029,0,14,0,8432540.031,331634,0,2,7,0,0,0,0,43,43,43,0,0,7536951,0,0,0,0,0,43,0,0,0,0,0.26006525,3,7536951,0,1,14,7536951,0,473994,0,0,0,3,0,0,7.625,58,PYME,Pyme Pequena,201707
9,9,3.559026084,4.5,0,0,2.666666667,9,0,4,3,4.582575695,0,6.363961031,2,0,0,2,0,15550000,0,0,0,0,1,0,2,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,1,0,0,15550000,0,0,0,3304375,543636.0765,0,0,0,15550000,0,0,0,15550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8432540.031,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,PYME,Pyme Pequena,201608
16,16,6.186005712,8,0,0,5.333333333,16,0,5.333333333,0,9.237604307,0,11.3137085,0,0,0,0,0,6001779.352,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5101512.449,0,0,0,1800533.806,371119.1085,0,0,0,6001779.352,0,0,0,6001779.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948169.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,PYME,Pyme Pequena,201610
16,16,6.156297589,2.5,5,5,5.5,5,0,7,0,8.185352772,0,3.535533906,0,7,0,0,0,6001779.352,24,0,0,32308082,0,31,0,0,0,0,15,0,0,0,0,0,6,15.5,17868233,0,9,0,0,21001000,1717430,5101512.449,10,32308082,4627634,1800533.806,371119.1085,0,0,0,6001779.352,0,45,1,6001779.352,3,0,32291175,0,24,0,0,2,31,0,0,0,31,3.222222222,2.138888889,32291175,0,1,0,1948169.401,25018987,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,25,0,0,1150599,0,0,0,1,0,0,8.817901235,61,PYME,Pyme Pequena,201611
16,16,7.042726745,8,0,0,6,16,0,5.333333333,0,9.237604307,0,11.3137085,0,0,0,0,0,6001779.352,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5101512.449,0,0,0,1800533.806,371119.1085,0,0,0,6001779.352,0,0,0,6001779.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948169.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,PYME,Pyme Pequena,201610
0,5,2.041241452,0,0,0,1.166666667,0,0,0,1,0,0,0,1,7,0,0,0,15247193.9,24,0,0,12870000,0,26,0,0,0,0,15,0,0,0,0,0,6,14.18181818,7028000,1.098219571,1,0,0,7000000,132600,15247193.9,5,12870000,3277671,3240028.703,543636.0765,1.098219571,1.098219571,0,15247193.9,0,29,2,15247193.9,2,0,21608609,0,1,0,0,1,24,0,0,0,26,6.208333333,2.34375,21608609,0,0,0,8258805.028,18186088,0,0,2,0,0,1,0,40,40,40,0,0,7687537,0,0,0,0,0,40,0,0,0,0,0.265261275,12,7687537,0,0,15,7687537,0,1207056,0,0,0,12,0,0,6.116477273,65,PYME,Pyme Pequena,201704
60,60,25.0998008,45,60,60,15,60,0,30,1,30,0,21.21320344,1,2,0,0,0,15247193.9,25,0,0,5160000,0,26,0,0,0,0,24,0,0,0,0,0,6,13.76923077,5188624,1.144420714,0,0,0,3160000,0,15247193.9,5,5160000,3016591,3240028.703,543636.0765,1.144420714,1.144420714,0,15247193.9,0,20,2,15247193.9,3,0,12304862,0,0,0,0,1,25,0,0,0,26,6.285714286,2.178571429,12304862,0,20,0,8258805.028,7849021,0,0,3,0,0,0,0,42,42,42,0,0,8010945,0,0,0,0,0,42,0,0,0,0,0.276420586,2,8010945,0,1,12,8010945,0,89140,0,0,0,19,0,0,8.717032967,66,PYME,Pyme Pequena,201706
60,60,24.03122968,40.5,21,21,18.5,60,0,37,3,20.42057786,0,27.57716447,2,6,0,2,0,15550000,14,0,0,7251000,1,14,2,0,0,0,15,0,0,0,0,0,6,9.75,7315525,1.076707286,0,0,1,4330000,0,15550000,9,7251000,7097145,3304375,543636.0765,1.076707286,1.076707286,0,15550000,0,19,3,15550000,7,0,7941029,0,0,0,0,1,14,0,0,0,14,2.535714286,2.232142857,7941029,0,14,0,8432540.031,331634,0,2,7,0,0,0,0,43,43,43,0,0,7536951,0,0,0,0,0,43,0,0,0,0,0.26006525,3,7536951,0,1,14,7536951,0,473994,0,0,0,3,0,0,7.625,67,PYME,Pyme Pequena,201707
0,5,2.041241452,0,0,0,1.166666667,0,0,0,1,0,0,0,1,7,0,0,0,15247193.9,24,0,0,12870000,0,26,0,0,0,0,15,0,0,0,0,0,6,14.18181818,7028000,1.098219571,1,0,0,7000000,132600,15247193.9,5,12870000,3277671,3240028.703,543636.0765,1.098219571,1.098219571,0,15247193.9,0,29,2,15247193.9,2,0,21608609,0,1,0,0,1,24,0,0,0,26,6.208333333,2.34375,21608609,0,0,0,8258805.028,18186088,0,0,2,0,0,1,0,40,40,40,0,0,7687537,0,0,0,0,0,40,0,0,0,0,0.265261275,12,7687537,0,0,15,7687537,0,1207056,0,0,0,12,0,0,6.116477273,70,PYME,Pyme Pequena,201704
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,15247193.9,24,0,0,12870000,0,26,0,0,0,0,15,0,0,0,0,0,6,14.18181818,7028000,1.098219571,1,0,0,7000000,132600,15247193.9,5,12870000,3277671,3240028.703,543636.0765,1.098219571,1.098219571,0,15247193.9,0,29,2,15247193.9,2,0,21608609,0,1,0,0,1,24,0,0,0,26,6.208333333,2.34375,21608609,0,0,0,8258805.028,18186088,0,0,2,0,0,1,0,40,40,40,0,0,7687537,0,0,0,0,0,40,0,0,0,0,0.265261275,12,7687537,0,0,15,7687537,0,1207056,0,0,0,12,0,0,6.116477273,75,PYME,Pyme Pequena,201704
30,30,12.57974563,25.5,21,21,17.25,30,0,23,3,6.244997998,0,6.363961031,2,6,0,2,0,15550000,14,0,0,7251000,1,14,2,0,0,0,15,0,0,0,0,0,6,9.75,7315525,1.076707286,0,0,1,4330000,0,15550000,9,7251000,7097145,3304375,543636.0765,1.076707286,1.076707286,0,15550000,0,19,3,15550000,7,0,7941029,0,0,0,0,1,14,0,0,0,14,2.535714286,2.232142857,7941029,0,14,0,8432540.031,331634,0,2,7,0,0,0,0,43,43,43,0,0,7536951,0,0,0,0,0,43,0,0,0,0,0.26006525,3,7536951,0,1,14,7536951,0,473994,0,0,0,3,0,0,7.625,78,PYME,Pyme Pequena,201707
4,35,16.19464932,2,0,0,11.33333333,4,0,1.333333333,0,2.309401077,0,2.828427125,0,13,0,0,0,7602826.922,29,0,0,27414000,0,30,0,0,0,0,3,0,1,0,0,0,6,17.37931034,11856210,1.124982857,11,0,0,8440000,11383789,6462402.884,9,27414000,6166463,2280848.077,429782.5575,1.124982857,1.124982857,0,7602826.922,0,55,2,7602826.922,2,0,52269938,0,24,0,0,1,29,0,0,0,30,4.386904762,2.671875,52269938,0,1,0,2504170.635,25608286,0,0,2,0,0,2,0,37,37,37,0,0,7874880,0,0,0,0,0,37,0,0,0,0,0.271725613,9,7874880,0,5,14,7874880,0,1496056,0,0,0,1,0,0,10.27610697,81,PYME,Pyme Pequena,201701
0,4,1.632993162,0,0,0,0.666666667,0,0,0,6,0,0,0,3,0,0,5,0,800000,0,0,0,0,3,0,3,0,0,0,26,0,0,0,0,0,6,0,0,0,0,0,3,0,0,800000,0,0,0,340000,1158286.598,0,0,0,800000,0,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-736457.9378,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87,PYME,Pyme Pequena,201608
0,2,0.816496581,0,0,0,0.333333333,0,0,0,0,0,0,0,0,17,0,0,0,3632760.325,31,0,0,50321978,0,28,0,0,0,0,26,0,0,0,0,0,6,15.38888889,20151408,1.111145279,1,0,0,48521500,1610,3087846.276,4,50321978,1343227,1089828.098,1120496.936,1.10111123,1.10111123,0,3632760.325,0,30,2,3632760.325,2,0,49577580,0,26,0,0,2,20,0,0,0,28,3.7,3.5,49577580,0,7,0,372909.8709,45856028,0,0,10,0,0,26,0,78,26,28,0,0,143219335.5,0,0,0,0,0,50,0,0,0,0,11.35669935,20,5361763,0,4,26,47739778.48,0,971061,0,0,0,1,1,0,11.35555556,88,PYME,Pyme Pequena,201701
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3632760.325,14,0,0,1576000,0,15,0,0,0,0,3,0,1,0,0,0,6,0,800000,1.118659391,1,0,0,800000,30000,3087846.276,3,1576000,1595052,1089828.098,1120496.936,1.1169765,1.1169765,0,3632760.325,0,6,3,3632760.325,3,0,1636411,0,3,0,0,1,14,0,0,0,0,2.083333333,2.25,1636411,0,0,0,372909.8709,0,0,0,3,0,0,3,0,82,27.33333333,28,0,0,145282899.4,0,0,0,0,0,54,0,0,0,0,11.52033141,7,6493066,0,0,15,48427633.12,0,770000,0,0,0,2,0,0,5.25,89,PYME,Pyme Pequena,201703
3,3,1.224744871,1.5,3,3,0.5,3,0,1,3,1.732050808,0,2.121320344,3,1,0,2,0,3417345.645,6,0,0,250000,0,15,2,0,0,0,3,0,1,0,0,0,6,0,249999,1.130606556,0,0,0,250000,0,3417345.645,2,250000,238640,871423.1396,1148880.324,1.128003107,1.128003107,0,3417345.645,0,5,6,3417345.645,6,0,261358,0,0,0,0,1,6,0,0,0,0,1.5,3,261358,0,0,0,795996.3017,0,0,0,6,0,0,0,0,84,28,28,0,0,146717108.2,0,0,0,0,0,56,0,0,0,0,11.63405822,6,6445014,0,0,15,48905702.73,0,210981,0,0,0,6,0,0,6,93,PYME,Pyme Pequena,201704
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33093800,31,0,0,37796691,0,30,0,0,0,0,13,0,0,0,0,0,7,17.5625,7028000,0,6,0,0,6550404,1274180,28129730,7,37796691,4552458,8273450,0,0,0,0,33093800,0,53,13,33093800,0,0,37878854,0,30,0,0,0,30,0,0,0,30,4.979545455,8.712121212,37878854,0,14,0,14073138.45,27192915,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,23,0,0,0,0,0,0,2,0,0,15.82386364,94,PYME,Pyme Pequena,201702
3,3,1.341640786,1.5,3,3,0.6,3,0,1,0,1.732050808,0,2.121320344,0,35,0,0,0,33093800,28,0,0,45408870,0,28,0,0,0,0,13,0,0,0,0,0,7,14.80487805,6510317,0,9,0,0,6680282,432286,28129730,7,45408870,5076227,8273450,0,0,0,0,33093800,0,74,6,33093800,0,0,45403304,0,26,0,0,0,24,0,0,0,28,5.034090909,3.533333333,45403304,0,2,0,14073138.45,31318766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,16,0,0,0,0,0,0,1,0,0,8.050646535,95,PYME,Pyme Pequena,201703
3,3,1.549193338,3,3,3,1,3,0,2,0,1.732050808,0,0,0,31,0,0,0,17968023.74,31,0,0,52496535,0,31,0,0,0,0,13,0,0,0,0,0,7,14.02631579,10405866,0,8,0,0,10653680,943248,17968023.74,6,52496535,3783120,3818205.045,0,0,0,0,17968023.74,0,66,1,17968023.74,0,0,52494754,0,30,0,0,0,16,0,0,0,31,5.960784314,2.621212121,52494754,0,1,0,10309153.62,33953704,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,30,0,0,0,0,0,0,1,0,0,7.695574163,96,PYME,Pyme Pequena,201704
8,8,3.141125064,5.5,8,8,2.333333333,8,0,4.666666667,0,2.886751346,0,3.535533906,0,30,0,0,0,17968023.74,30,0,0,56323174,0,30,0,0,0,0,13,0,0,0,0,0,7,16.30232558,7448018,0,2,0,0,10000008,164330,17968023.74,9,56323174,3367849,3818205.045,0,0,0,0,17968023.74,0,64,5,17968023.74,0,0,54212328,0,27,0,0,0,29,0,0,0,30,6.669467787,4.878787879,54212328,0,1,0,10309153.62,46499417,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,21,0,0,0,0,0,0,1,0,0,11.32445384,97,PYME,Pyme Pequena,201705
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,17968023.74,30,0,0,56323174,0,30,0,0,0,0,13,0,0,0,0,0,7,16.30232558,7448018,0,2,0,0,10000008,164330,17968023.74,9,56323174,3367849,3818205.045,0,0,0,0,17968023.74,0,64,5,17968023.74,0,0,54212328,0,27,0,0,0,29,0,0,0,30,6.669467787,4.878787879,54212328,0,1,0,10309153.62,46499417,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,21,0,0,0,0,0,0,1,0,0,11.32445384,99,PYME,Pyme Pequena,201705
3,3,1.224744871,1.5,3,3,0.5,3,0,1,0,1.732050808,0,2.121320344,0,39,0,0,0,17968023.74,31,0,0,49953788,0,31,0,0,0,0,13,0,0,0,0,0,7,14.97142857,12196269,0,5,0,0,10445451,24169,17968023.74,6,49953788,10666166,3818205.045,0,0,0,0,17968023.74,0,58,2,17968023.74,0,0,51384491,0,19,0,0,0,20,0,0,0,31,6.30465368,2.795454545,51384491,0,2,0,10309153.62,31204716,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,19,0,0,0,0,0,0,1,0,0,7.293867244,100,PYME,Pyme Pequena,201706
23,23,9.223159256,13,23,23,4.333333333,23,0,8.666666667,0,12.50333289,0,14.14213562,0,18,0,0,0,42313931,29,0,0,42613530,0,29,0,0,0,0,15,0,0,0,0,0,7,11.13636364,7060239,0,1,0,0,9469881,50000,42313931,8,42613530,3339558,8991710.338,0,0,0,0,42313931,0,44,5,42313931,0,0,43377499,0,12,0,0,0,29,0,0,0,29,5.927272727,5.151515152,43377499,0,6,0,24277617.91,29531132,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,29,0,0,0,0,0,0,1,0,0,11.18772137,101,PYME,Pyme Pequena,201707
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,3232726.28,31,0,0,34429793,0,25,0,0,0,0,15,0,0,0,0,0,7,13.8125,7034797,0.313148692,6,0,0,9900718,1217382,3232726.28,6,34429793,12745337,824345.2014,0,0.322721231,0.322721231,0,3232726.28,0,42,3,3232726.28,0,0,30611758,0,25,0,0,0,24,0,0,0,25,4.838034188,2.875,30611758,0,6,0,1731124.923,12572554,0,0,0,0,0,2,0,65,32.5,50,0,0,4195376,0,0,0,0,0,65,0,0,0,0,0.13103998,15,4195376,0,1,25,2097688,0,0,0,0,0,1,0,0,7.669070513,103,PYME,Pyme Pequena,201704
9,11,4.939635614,4.5,0,0,4,9,0,4.333333333,0,4.509249753,0,6.363961031,0,0,0,0,0,24613534,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,7,0,0,0,0,0,0,0,0,24613534,0,0,0,5230375.975,0,0,0,0,24613534,0,0,0,24613534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14122015.13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,PYME,Pyme Pequena,201607
9,11,4.546060566,2,4,4,4.666666667,4,0,4.333333333,0,4.509249753,0,2.828427125,0,0,0,0,0,24613534,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,7,0,0,0,0,0,0,0,0,24613534,0,0,0,5230375.975,0,0,0,0,24613534,0,0,0,24613534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14122015.13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,PYME,Pyme Pequena,201608
0,11,4.490731195,0,0,0,1.833333333,0,0,0,0,0,0,0,0,36,0,0,0,18652200,31,0,0,30548218,0,31,0,0,0,0,18,0,0,0,0,0,7,21.6875,9945373,0.127986875,10,0,0,6213916,871191,15854370,6,30548218,14476879,4663050,0,0.141613459,0.141613459,0,18652200,0,47,3,18652200,0,0,40680145,0,28,0,0,0,30,0,0,0,31,4.928362573,3.814814815,40680145,0,11,0,7931848.05,11216225,0,0,0,0,0,2,0,62,31,48,0,0,2619849,0,0,0,0,0,62,0,0,0,0,0.081829367,16,2619849,0,2,31,1309924.5,0,0,0,0,0,1,0,0,11.2860755,106,PYME,Pyme Pequena,201702
9,9,3.674234614,4.5,9,9,1.5,9,0,3,0,5.196152423,0,6.363961031,0,22,0,0,0,18652200,28,0,0,17161851,0,28,0,0,0,0,18,0,0,0,0,0,7,19.64285714,6479587,0.182579813,7,0,0,3370468,3064259,15854370,7,17161851,15061821,4663050,0,0.180840486,0.180840486,0,18652200,0,39,3,18652200,0,0,29258186,0,28,0,0,0,27,0,0,0,28,6.937606838,3.288888889,29258186,0,0,0,7931848.05,11061850,0,0,0,0,0,1,0,63,31.5,49,0,0,3345549,0,0,0,0,0,63,0,0,0,0,0.104496158,15,3345549,0,0,28,1672774.5,0,0,0,0,0,2,0,0,9.198701299,107,PYME,Pyme Pequena,201703
9,12,5.307227776,0,0,0,3.833333333,0,0,3,0,5.196152423,0,0,0,0,0,0,0,24613534,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,7,0,0,0,0,0,0,0,0,24613534,0,0,0,5230375.975,0,0,0,0,24613534,0,0,0,24613534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14122015.13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,PYME,Pyme Pequena,201608
0,11,4.490731195,0,0,0,1.833333333,0,0,0,0,0,0,0,0,36,0,0,0,18652200,31,0,0,30548218,0,31,0,0,0,0,18,0,0,0,0,0,7,21.6875,9945373,0.127986875,10,0,0,6213916,871191,15854370,6,30548218,14476879,4663050,0,0.141613459,0.141613459,0,18652200,0,47,3,18652200,0,0,40680145,0,28,0,0,0,30,0,0,0,31,4.928362573,3.814814815,40680145,0,11,0,7931848.05,11216225,0,0,0,0,0,2,0,62,31,48,0,0,2619849,0,0,0,0,0,62,0,0,0,0,0.081829367,16,2619849,0,2,31,1309924.5,0,0,0,0,0,1,0,0,11.2860755,109,PYME,Pyme Pequena,201702
7,7,3.5,0,0,0,1.75,0,0,2.333333333,0,4.041451884,0,0,0,0,0,0,0,24613534,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,7,0,0,0,0,0,0,0,0,24613534,0,0,0,5230375.975,0,0,0,0,24613534,0,0,0,24613534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14122015.13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,PYME,Pyme Pequena,201608
8,8,5.656854249,4,8,8,4,8,0,4,0,5.656854249,0,5.656854249,0,1,0,0,0,0,31,0,0,2,0,3,0,0,0,0,15,0,0,0,0,0,19,3,1356663,0,0,0,0,2,0,0,1,2,1351258,0,400000,0,0,0,0,0,2,3,0,0,0,1356663,0,0,0,0,0,3,0,0,0,3,10.33333333,1,1356663,0,0,0,0,5405,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,0,0,2,114,PYME,Pyme Pequena,201706
16,16,6.531972647,8,16,16,6.666666667,16,0,8,2,8,0,11.3137085,1,0,0,1,0,126000,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,1,16,0,0,0,0,0,0,0,0,126000,0,0,0,53550,0,0,0,0,126000,0,0,0,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48195,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,PYME,Pyme Pequena,201607
18,18,7.118052168,17,16,16,10.66666667,18,0,13.33333333,0,6.429100507,0,1.414213562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,PYME,Pyme Pequena,201610
34,34,12.99871789,17,0,0,17.16666667,34,0,21,0,18.35755975,0,24.04163056,0,11,0,0,0,0,31,0,0,28697864,0,15,0,0,0,0,25,0,0,0,0,1,16,8.214285714,15110200,0,0,0,0,28267655,0,0,0,28697864,0,0,0,0,0,0,0,0,18,0,0,0,0,28479161,0,0,0,0,0,0,0,0,0,15,7.041666667,0,28479161,0,0,0,0,28463461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,5.116071429,120,PYME,Pyme Pequena,201701
